[2026-06-13 21:33:40] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:33:40] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_687_d6_w116/training_log.txt
[2026-06-13 21:33:40] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_687_d6_w116/training_stats.csv
[2026-06-13 21:33:40] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.007666 val_loss=0.004844 best=0.004844 es=0/10
[2026-06-13 21:33:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.004436 val_loss=0.005130 best=0.005130 es=0/10
[2026-06-13 21:33:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.004402 val_loss=0.001744 best=0.001744 es=0/10
[2026-06-13 21:33:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.001165 val_loss=0.001053 best=0.001053 es=0/10
[2026-06-13 21:33:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.002059 val_loss=0.001574 best=0.001574 es=0/10
[2026-06-13 21:33:42] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.002365 val_loss=0.001013 best=0.001013 es=0/10
[2026-06-13 21:33:42] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.002000 val_loss=0.002374 best=0.002374 es=0/10
[2026-06-13 21:33:42] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.000706 val_loss=0.002271 best=0.002271 es=0/10
[2026-06-13 21:33:42] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.001260 val_loss=0.000916 best=0.000916 es=0/10
[2026-06-13 21:33:42] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.000932 val_loss=0.000404 best=0.000404 es=0/10
[2026-06-13 21:33:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.001024 val_loss=0.000560 best=0.000560 es=0/10
[2026-06-13 21:33:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.001469 val_loss=0.000541 best=0.000541 es=0/10
[2026-06-13 21:33:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.003869 val_loss=0.000347 best=0.000347 es=0/10
[2026-06-13 21:33:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.000543 val_loss=0.000877 best=0.000877 es=0/10
[2026-06-13 21:33:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.000949 val_loss=0.001113 best=0.001113 es=0/10
[2026-06-13 21:33:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.000949 val_loss=0.000305 best=0.000305 es=0/10
[2026-06-13 21:33:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.001827 val_loss=0.000378 best=0.000378 es=0/10
[2026-06-13 21:33:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.000445 val_loss=0.000884 best=0.000884 es=0/10
[2026-06-13 21:33:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.001249 val_loss=0.000814 best=0.000814 es=0/10
[2026-06-13 21:33:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 108] train_loss=0.002249 val_loss=0.000342 best=0.000342 es=0/10
