[2026-06-14 03:25:24] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:25:24] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_650_d6_w116/training_log.txt
[2026-06-14 03:25:24] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_650_d6_w116/training_stats.csv
[2026-06-14 03:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.009970 val_loss=0.010559 best=0.010559 es=0/10
[2026-06-14 03:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001235 val_loss=0.019040 best=0.019040 es=0/10
[2026-06-14 03:25:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.006142 val_loss=0.012519 best=0.012519 es=0/10
[2026-06-14 03:25:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.005938 val_loss=0.003213 best=0.003213 es=0/10
[2026-06-14 03:25:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001121 val_loss=0.001063 best=0.001063 es=0/10
[2026-06-14 03:25:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.004005 val_loss=0.001019 best=0.001019 es=0/10
[2026-06-14 03:25:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.002428 val_loss=0.000560 best=0.000560 es=0/10
[2026-06-14 03:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001698 val_loss=0.000728 best=0.000728 es=0/10
[2026-06-14 03:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001636 val_loss=0.002015 best=0.002015 es=0/10
[2026-06-14 03:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.000917 val_loss=0.002430 best=0.002430 es=0/10
[2026-06-14 03:25:28] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001492 val_loss=0.001663 best=0.001663 es=0/10
[2026-06-14 03:25:28] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.000988 val_loss=0.001242 best=0.001242 es=0/10
[2026-06-14 03:25:28] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.000732 val_loss=0.000736 best=0.000736 es=0/10
[2026-06-14 03:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001162 val_loss=0.000413 best=0.000413 es=0/10
[2026-06-14 03:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.000933 val_loss=0.000609 best=0.000609 es=0/10
[2026-06-14 03:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001283 val_loss=0.000401 best=0.000401 es=0/10
[2026-06-14 03:25:30] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.004252 val_loss=0.000283 best=0.000283 es=0/10
[2026-06-14 03:25:30] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.002031 val_loss=0.000442 best=0.000442 es=0/10
[2026-06-14 03:25:30] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001879 val_loss=0.000651 best=0.000651 es=0/10
[2026-06-14 03:25:30] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001071 val_loss=0.000659 best=0.000659 es=0/10
[2026-06-14 03:25:31] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.003237 val_loss=0.000761 best=0.000761 es=0/10
[2026-06-14 03:25:31] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001058 val_loss=0.000335 best=0.000335 es=0/10
[2026-06-14 03:25:31] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001465 val_loss=0.000332 best=0.000332 es=0/10
[2026-06-14 03:25:32] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.000844 val_loss=0.000879 best=0.000879 es=0/10
[2026-06-14 03:25:32] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.006289 val_loss=0.000546 best=0.000546 es=0/10
[2026-06-14 03:25:32] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.000687 val_loss=0.000397 best=0.000397 es=0/10
[2026-06-14 03:25:32] Epoch 1 | architecture=[116, 116, 116, 116, 116, 71] train_loss=0.001664 val_loss=0.000307 best=0.000307 es=0/10
