[2026-06-13 21:43:23] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:43:23] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_791_d7_w126/training_log.txt
[2026-06-13 21:43:23] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_791_d7_w126/training_stats.csv
[2026-06-13 21:43:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.010577 val_loss=0.002930 best=0.002930 es=0/10
[2026-06-13 21:43:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.009539 val_loss=0.003470 best=0.003470 es=0/10
[2026-06-13 21:43:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.006457 val_loss=0.002790 best=0.002790 es=0/10
[2026-06-13 21:43:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.003469 val_loss=0.003228 best=0.003228 es=0/10
[2026-06-13 21:43:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.004203 val_loss=0.002905 best=0.002905 es=0/10
[2026-06-13 21:43:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.001308 val_loss=0.002433 best=0.002433 es=0/10
[2026-06-13 21:43:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.003887 val_loss=0.001446 best=0.001446 es=0/10
[2026-06-13 21:43:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.002410 val_loss=0.000413 best=0.000413 es=0/10
[2026-06-13 21:43:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.001064 val_loss=0.000319 best=0.000319 es=0/10
[2026-06-13 21:43:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.003192 val_loss=0.000562 best=0.000562 es=0/10
[2026-06-13 21:43:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.001479 val_loss=0.000819 best=0.000819 es=0/10
[2026-06-13 21:43:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.001198 val_loss=0.001112 best=0.001112 es=0/10
[2026-06-13 21:43:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.001757 val_loss=0.000826 best=0.000826 es=0/10
[2026-06-13 21:43:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.000796 val_loss=0.000458 best=0.000458 es=0/10
[2026-06-13 21:43:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.000950 val_loss=0.000331 best=0.000331 es=0/10
[2026-06-13 21:43:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.000628 val_loss=0.000333 best=0.000333 es=0/10
[2026-06-13 21:43:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.000786 val_loss=0.000443 best=0.000443 es=0/10
[2026-06-13 21:43:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 36] train_loss=0.001861 val_loss=0.000389 best=0.000389 es=0/10
