[2026-05-18 18:49:50] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-18 18:49:50] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_004_d1_w5/training_log.txt
[2026-05-18 18:49:50] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_004_d1_w5/training_stats.csv
[2026-05-18 18:49:50] [CANDIDATE] task=representation phase=ae_width_to_depth index=4 search_phase=width architecture=[5]
[2026-05-18 18:49:53] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=1 architecture=[5] train_loss=0.647931 val_loss=0.641827 best=0.634539 es=0/5
[2026-05-18 18:49:55] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=2 architecture=[5] train_loss=0.641792 val_loss=0.639005 best=0.634539 es=0/5
[2026-05-18 18:49:57] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=3 architecture=[5] train_loss=0.638903 val_loss=0.636786 best=0.634539 es=0/5
[2026-05-18 18:50:00] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=4 architecture=[5] train_loss=0.636878 val_loss=0.634881 best=0.634539 es=0/5
[2026-05-18 18:50:02] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=5 architecture=[5] train_loss=0.635347 val_loss=0.633566 best=0.633566 es=0/5
[2026-05-18 18:50:05] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=6 architecture=[5] train_loss=0.634191 val_loss=0.632674 best=0.632674 es=0/5
[2026-05-18 18:50:07] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=7 architecture=[5] train_loss=0.633283 val_loss=0.631836 best=0.631836 es=0/5
[2026-05-18 18:50:09] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=8 architecture=[5] train_loss=0.632563 val_loss=0.631032 best=0.631032 es=0/5
[2026-05-18 18:50:12] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=9 architecture=[5] train_loss=0.631855 val_loss=0.630379 best=0.630379 es=0/5
[2026-05-18 18:50:15] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=10 architecture=[5] train_loss=0.631142 val_loss=0.630003 best=0.630003 es=0/5
[2026-05-18 18:50:17] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=11 architecture=[5] train_loss=0.630665 val_loss=0.629239 best=0.629239 es=0/5
[2026-05-18 18:50:20] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=12 architecture=[5] train_loss=0.630013 val_loss=0.628875 best=0.628875 es=0/5
[2026-05-18 18:50:22] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=13 architecture=[5] train_loss=0.629644 val_loss=0.628484 best=0.628484 es=0/5
[2026-05-18 18:50:25] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=14 architecture=[5] train_loss=0.629186 val_loss=0.628059 best=0.628059 es=0/5
[2026-05-18 18:50:28] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=15 architecture=[5] train_loss=0.628932 val_loss=0.627625 best=0.627625 es=0/5
[2026-05-18 18:50:30] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=16 architecture=[5] train_loss=0.628542 val_loss=0.627538 best=0.627625 es=1/5
[2026-05-18 18:50:32] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=17 architecture=[5] train_loss=0.628214 val_loss=0.627103 best=0.627103 es=0/5
[2026-05-18 18:50:35] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=18 architecture=[5] train_loss=0.627839 val_loss=0.626635 best=0.626635 es=0/5
[2026-05-18 18:50:37] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=19 architecture=[5] train_loss=0.627469 val_loss=0.626472 best=0.626472 es=0/5
[2026-05-18 18:50:40] [representation][ae_width_to_depth][cand_004_d1_w5] epoch=20 architecture=[5] train_loss=0.626995 val_loss=0.625907 best=0.625907 es=0/5
