[2026-06-14 03:02:22] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:02:22] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_502_d5_w106/training_log.txt
[2026-06-14 03:02:22] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_502_d5_w106/training_stats.csv
[2026-06-14 03:02:23] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.007537 val_loss=0.008562 best=0.008562 es=0/10
[2026-06-14 03:02:23] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.002815 val_loss=0.003601 best=0.003601 es=0/10
[2026-06-14 03:02:23] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.004254 val_loss=0.002149 best=0.002149 es=0/10
[2026-06-14 03:02:24] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.002955 val_loss=0.000950 best=0.000950 es=0/10
[2026-06-14 03:02:24] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001575 val_loss=0.001705 best=0.001705 es=0/10
[2026-06-14 03:02:24] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.004673 val_loss=0.002361 best=0.002361 es=0/10
[2026-06-14 03:02:25] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001982 val_loss=0.001582 best=0.001582 es=0/10
[2026-06-14 03:02:25] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001376 val_loss=0.001176 best=0.001176 es=0/10
[2026-06-14 03:02:25] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.003841 val_loss=0.001759 best=0.001759 es=0/10
[2026-06-14 03:02:25] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.002928 val_loss=0.000861 best=0.000861 es=0/10
[2026-06-14 03:02:26] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001163 val_loss=0.000719 best=0.000719 es=0/10
[2026-06-14 03:02:26] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.000572 val_loss=0.000753 best=0.000753 es=0/10
[2026-06-14 03:02:26] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001153 val_loss=0.000560 best=0.000560 es=0/10
[2026-06-14 03:02:26] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.000457 val_loss=0.000270 best=0.000270 es=0/10
[2026-06-14 03:02:27] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001319 val_loss=0.000406 best=0.000406 es=0/10
[2026-06-14 03:02:27] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.000430 val_loss=0.000451 best=0.000451 es=0/10
[2026-06-14 03:02:27] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001507 val_loss=0.000428 best=0.000428 es=0/10
[2026-06-14 03:02:28] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001664 val_loss=0.000264 best=0.000264 es=0/10
[2026-06-14 03:02:28] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.000447 val_loss=0.000323 best=0.000323 es=0/10
[2026-06-14 03:02:28] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001781 val_loss=0.000328 best=0.000328 es=0/10
[2026-06-14 03:02:28] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.000979 val_loss=0.000210 best=0.000210 es=0/10
[2026-06-14 03:02:29] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.000339 val_loss=0.000211 best=0.000211 es=0/10
[2026-06-14 03:02:29] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001558 val_loss=0.000226 best=0.000226 es=0/10
[2026-06-14 03:02:29] Epoch 1 | architecture=[106, 106, 106, 106, 79] train_loss=0.001631 val_loss=0.000382 best=0.000382 es=0/10
