[2026-06-15 08:29:19] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:29:19] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_684_d6_w116/training_log.txt
[2026-06-15 08:29:19] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_684_d6_w116/training_stats.csv
[2026-06-15 08:29:19] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.006277 val_loss=0.016774 best=0.016774 es=0/10
[2026-06-15 08:29:19] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.006944 val_loss=0.011162 best=0.011162 es=0/10
[2026-06-15 08:29:20] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.003361 val_loss=0.005614 best=0.005614 es=0/10
[2026-06-15 08:29:20] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.001912 val_loss=0.003329 best=0.003329 es=0/10
[2026-06-15 08:29:20] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.002814 val_loss=0.001665 best=0.001665 es=0/10
[2026-06-15 08:29:20] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.005099 val_loss=0.002560 best=0.002560 es=0/10
[2026-06-15 08:29:21] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.001128 val_loss=0.003601 best=0.003601 es=0/10
[2026-06-15 08:29:21] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.001316 val_loss=0.004174 best=0.004174 es=0/10
[2026-06-15 08:29:21] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000761 val_loss=0.003235 best=0.003235 es=0/10
[2026-06-15 08:29:21] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.002540 val_loss=0.002423 best=0.002423 es=0/10
[2026-06-15 08:29:22] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.001359 val_loss=0.000981 best=0.000981 es=0/10
[2026-06-15 08:29:22] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.001780 val_loss=0.000669 best=0.000669 es=0/10
[2026-06-15 08:29:22] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000647 val_loss=0.000754 best=0.000754 es=0/10
[2026-06-15 08:29:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000434 val_loss=0.001091 best=0.001091 es=0/10
[2026-06-15 08:29:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000860 val_loss=0.001382 best=0.001382 es=0/10
[2026-06-15 08:29:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.001098 val_loss=0.001703 best=0.001703 es=0/10
[2026-06-15 08:29:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000658 val_loss=0.000582 best=0.000582 es=0/10
[2026-06-15 08:29:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000972 val_loss=0.000371 best=0.000371 es=0/10
[2026-06-15 08:29:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.002896 val_loss=0.000880 best=0.000880 es=0/10
[2026-06-15 08:29:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.002620 val_loss=0.000359 best=0.000359 es=0/10
[2026-06-15 08:29:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.002456 val_loss=0.000347 best=0.000347 es=0/10
[2026-06-15 08:29:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000326 val_loss=0.000323 best=0.000323 es=0/10
[2026-06-15 08:29:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000594 val_loss=0.000230 best=0.000230 es=0/10
[2026-06-15 08:29:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000385 val_loss=0.000286 best=0.000286 es=0/10
[2026-06-15 08:29:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000599 val_loss=0.000338 best=0.000338 es=0/10
[2026-06-15 08:29:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.002790 val_loss=0.000426 best=0.000426 es=0/10
[2026-06-15 08:29:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000954 val_loss=0.000353 best=0.000353 es=0/10
[2026-06-15 08:29:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.001167 val_loss=0.000322 best=0.000322 es=0/10
[2026-06-15 08:29:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000714 val_loss=0.000205 best=0.000205 es=0/10
[2026-06-15 08:29:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000562 val_loss=0.000457 best=0.000457 es=0/10
[2026-06-15 08:29:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000391 val_loss=0.000471 best=0.000471 es=0/10
[2026-06-15 08:29:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000493 val_loss=0.000292 best=0.000292 es=0/10
[2026-06-15 08:29:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 105] train_loss=0.000527 val_loss=0.000196 best=0.000196 es=0/10
