[2026-06-15 07:11:37] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:11:37] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_074_d2_w49/training_log.txt
[2026-06-15 07:11:37] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_074_d2_w49/training_stats.csv
[2026-06-15 07:11:37] Epoch 1 | architecture=[49, 26] train_loss=0.007559 val_loss=0.007189 best=0.007189 es=0/10
[2026-06-15 07:11:38] Epoch 1 | architecture=[49, 26] train_loss=0.005964 val_loss=0.005935 best=0.005935 es=0/10
[2026-06-15 07:11:38] Epoch 1 | architecture=[49, 26] train_loss=0.005748 val_loss=0.005371 best=0.005371 es=0/10
[2026-06-15 07:11:38] Epoch 1 | architecture=[49, 26] train_loss=0.007863 val_loss=0.007540 best=0.007540 es=0/10
[2026-06-15 07:11:38] Epoch 1 | architecture=[49, 26] train_loss=0.005149 val_loss=0.005582 best=0.005582 es=0/10
[2026-06-15 07:11:38] Epoch 1 | architecture=[49, 26] train_loss=0.004419 val_loss=0.005341 best=0.005341 es=0/10
[2026-06-15 07:11:39] Epoch 1 | architecture=[49, 26] train_loss=0.004775 val_loss=0.004871 best=0.004871 es=0/10
[2026-06-15 07:11:39] Epoch 1 | architecture=[49, 26] train_loss=0.004386 val_loss=0.006393 best=0.006393 es=0/10
[2026-06-15 07:11:39] Epoch 1 | architecture=[49, 26] train_loss=0.005020 val_loss=0.007172 best=0.007172 es=0/10
[2026-06-15 07:11:39] Epoch 1 | architecture=[49, 26] train_loss=0.004011 val_loss=0.006903 best=0.006903 es=0/10
[2026-06-15 07:11:40] Epoch 1 | architecture=[49, 26] train_loss=0.003744 val_loss=0.006585 best=0.006585 es=0/10
[2026-06-15 07:11:40] Epoch 1 | architecture=[49, 26] train_loss=0.004895 val_loss=0.006171 best=0.006171 es=0/10
[2026-06-15 07:11:40] Epoch 1 | architecture=[49, 26] train_loss=0.004158 val_loss=0.005417 best=0.005417 es=0/10
[2026-06-15 07:11:41] Epoch 1 | architecture=[49, 26] train_loss=0.005512 val_loss=0.005530 best=0.005530 es=0/10
[2026-06-15 07:11:41] Epoch 1 | architecture=[49, 26] train_loss=0.004318 val_loss=0.004958 best=0.004958 es=0/10
[2026-06-15 07:11:41] Epoch 1 | architecture=[49, 26] train_loss=0.003443 val_loss=0.004885 best=0.004885 es=0/10
[2026-06-15 07:11:41] Epoch 1 | architecture=[49, 26] train_loss=0.003710 val_loss=0.004986 best=0.004986 es=0/10
