[2026-06-14 03:41:20] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:41:20] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_766_d7_w126/training_log.txt
[2026-06-14 03:41:20] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_766_d7_w126/training_stats.csv
[2026-06-14 03:41:20] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.009258 val_loss=0.005086 best=0.005086 es=0/10
[2026-06-14 03:41:20] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.008827 val_loss=0.004471 best=0.004471 es=0/10
[2026-06-14 03:41:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.004786 val_loss=0.003000 best=0.003000 es=0/10
[2026-06-14 03:41:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.006793 val_loss=0.003414 best=0.003414 es=0/10
[2026-06-14 03:41:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002594 val_loss=0.003943 best=0.003943 es=0/10
[2026-06-14 03:41:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.004590 val_loss=0.003280 best=0.003280 es=0/10
[2026-06-14 03:41:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002675 val_loss=0.003234 best=0.003234 es=0/10
[2026-06-14 03:41:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.004066 val_loss=0.003104 best=0.003104 es=0/10
[2026-06-14 03:41:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.004823 val_loss=0.003532 best=0.003532 es=0/10
[2026-06-14 03:41:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002264 val_loss=0.002818 best=0.002818 es=0/10
[2026-06-14 03:41:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002010 val_loss=0.003050 best=0.003050 es=0/10
[2026-06-14 03:41:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.003170 val_loss=0.002890 best=0.002890 es=0/10
[2026-06-14 03:41:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001875 val_loss=0.002587 best=0.002587 es=0/10
[2026-06-14 03:41:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.004484 val_loss=0.002112 best=0.002112 es=0/10
[2026-06-14 03:41:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001450 val_loss=0.002410 best=0.002410 es=0/10
[2026-06-14 03:41:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002097 val_loss=0.002307 best=0.002307 es=0/10
[2026-06-14 03:41:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001611 val_loss=0.002211 best=0.002211 es=0/10
[2026-06-14 03:41:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001756 val_loss=0.002208 best=0.002208 es=0/10
[2026-06-14 03:41:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000901 val_loss=0.002106 best=0.002106 es=0/10
[2026-06-14 03:41:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001789 val_loss=0.002205 best=0.002205 es=0/10
[2026-06-14 03:41:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001521 val_loss=0.002311 best=0.002311 es=0/10
[2026-06-14 03:41:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.003451 val_loss=0.002223 best=0.002223 es=0/10
[2026-06-14 03:41:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.003260 val_loss=0.002091 best=0.002091 es=0/10
[2026-06-14 03:41:28] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000902 val_loss=0.001999 best=0.001999 es=0/10
[2026-06-14 03:41:28] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001611 val_loss=0.001977 best=0.001977 es=0/10
[2026-06-14 03:41:28] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000749 val_loss=0.001920 best=0.001920 es=0/10
[2026-06-14 03:41:29] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.003442 val_loss=0.001995 best=0.001995 es=0/10
[2026-06-14 03:41:29] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000732 val_loss=0.002130 best=0.002130 es=0/10
[2026-06-14 03:41:30] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002327 val_loss=0.002024 best=0.002024 es=0/10
[2026-06-14 03:41:30] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001112 val_loss=0.001822 best=0.001822 es=0/10
[2026-06-14 03:41:30] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001913 val_loss=0.001821 best=0.001821 es=0/10
[2026-06-14 03:41:31] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.003616 val_loss=0.002029 best=0.002029 es=0/10
[2026-06-14 03:41:31] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002386 val_loss=0.001853 best=0.001853 es=0/10
[2026-06-14 03:41:31] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.001370 val_loss=0.002026 best=0.002026 es=0/10
[2026-06-14 03:41:32] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002557 val_loss=0.001986 best=0.001986 es=0/10
[2026-06-14 03:41:32] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000910 val_loss=0.001807 best=0.001807 es=0/10
[2026-06-14 03:41:32] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000893 val_loss=0.001769 best=0.001769 es=0/10
[2026-06-14 03:41:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000996 val_loss=0.001727 best=0.001727 es=0/10
[2026-06-14 03:41:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.004204 val_loss=0.001648 best=0.001648 es=0/10
[2026-06-14 03:41:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.002272 val_loss=0.001591 best=0.001591 es=0/10
[2026-06-14 03:41:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000810 val_loss=0.001566 best=0.001566 es=0/10
[2026-06-14 03:41:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000612 val_loss=0.001537 best=0.001537 es=0/10
[2026-06-14 03:41:35] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.003212 val_loss=0.001356 best=0.001356 es=0/10
[2026-06-14 03:41:35] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 11] train_loss=0.000838 val_loss=0.001380 best=0.001380 es=0/10
