[2026-05-18 19:24:53] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-18 19:24:53] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_016_d1_w17/training_log.txt
[2026-05-18 19:24:53] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_016_d1_w17/training_stats.csv
[2026-05-18 19:24:53] [CANDIDATE] task=representation phase=ae_width_to_depth index=16 search_phase=width architecture=[17]
[2026-05-18 19:24:56] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=1 architecture=[17] train_loss=0.519128 val_loss=0.518865 best=0.517431 es=0/5
[2026-05-18 19:24:59] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=2 architecture=[17] train_loss=0.518186 val_loss=0.517801 best=0.517431 es=0/5
[2026-05-18 19:25:01] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=3 architecture=[17] train_loss=0.517929 val_loss=0.517525 best=0.517431 es=0/5
[2026-05-18 19:25:03] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=4 architecture=[17] train_loss=0.517817 val_loss=0.517235 best=0.517235 es=0/5
[2026-05-18 19:25:07] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=5 architecture=[17] train_loss=0.517540 val_loss=0.517119 best=0.517119 es=0/5
[2026-05-18 19:25:09] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=6 architecture=[17] train_loss=0.517189 val_loss=0.516868 best=0.516868 es=0/5
[2026-05-18 19:25:12] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=7 architecture=[17] train_loss=0.517231 val_loss=0.516551 best=0.516551 es=0/5
[2026-05-18 19:25:14] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=8 architecture=[17] train_loss=0.517154 val_loss=0.516621 best=0.516551 es=1/5
[2026-05-18 19:25:17] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=9 architecture=[17] train_loss=0.517030 val_loss=0.516463 best=0.516551 es=2/5
[2026-05-18 19:25:20] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=10 architecture=[17] train_loss=0.516983 val_loss=0.516142 best=0.516142 es=0/5
[2026-05-18 19:25:23] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=11 architecture=[17] train_loss=0.516821 val_loss=0.516290 best=0.516142 es=1/5
[2026-05-18 19:25:25] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=12 architecture=[17] train_loss=0.516548 val_loss=0.515889 best=0.515889 es=0/5
[2026-05-18 19:25:27] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=13 architecture=[17] train_loss=0.516384 val_loss=0.515678 best=0.515678 es=0/5
[2026-05-18 19:25:30] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=14 architecture=[17] train_loss=0.516422 val_loss=0.515862 best=0.515678 es=1/5
[2026-05-18 19:25:33] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=15 architecture=[17] train_loss=0.516097 val_loss=0.515641 best=0.515678 es=2/5
[2026-05-18 19:25:36] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=16 architecture=[17] train_loss=0.516094 val_loss=0.515513 best=0.515513 es=0/5
[2026-05-18 19:25:38] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=17 architecture=[17] train_loss=0.515784 val_loss=0.515119 best=0.515119 es=0/5
[2026-05-18 19:25:40] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=18 architecture=[17] train_loss=0.515580 val_loss=0.515424 best=0.515119 es=1/5
[2026-05-18 19:25:43] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=19 architecture=[17] train_loss=0.515402 val_loss=0.514926 best=0.514926 es=0/5
[2026-05-18 19:25:46] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=20 architecture=[17] train_loss=0.515464 val_loss=0.515510 best=0.514926 es=1/5
[2026-05-18 19:25:49] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=21 architecture=[17] train_loss=0.515853 val_loss=0.515259 best=0.514926 es=2/5
[2026-05-18 19:25:51] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=22 architecture=[17] train_loss=0.515653 val_loss=0.514842 best=0.514926 es=3/5
[2026-05-18 19:25:53] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=23 architecture=[17] train_loss=0.515023 val_loss=0.514917 best=0.514926 es=4/5
[2026-05-18 19:25:56] [representation][ae_width_to_depth][cand_016_d1_w17] epoch=24 architecture=[17] train_loss=0.515303 val_loss=0.515117 best=0.514926 es=5/5
