[2026-06-14 03:35:57] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:35:57] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_730_d6_w122/training_log.txt
[2026-06-14 03:35:57] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_730_d6_w122/training_stats.csv
[2026-06-14 03:35:57] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.007407 val_loss=0.005966 best=0.005966 es=0/10
[2026-06-14 03:35:58] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.002840 val_loss=0.010038 best=0.010038 es=0/10
[2026-06-14 03:35:58] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.004707 val_loss=0.004045 best=0.004045 es=0/10
[2026-06-14 03:35:59] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.002747 val_loss=0.001609 best=0.001609 es=0/10
[2026-06-14 03:35:59] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.002724 val_loss=0.003537 best=0.003537 es=0/10
[2026-06-14 03:35:59] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.004424 val_loss=0.001694 best=0.001694 es=0/10
[2026-06-14 03:36:00] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001325 val_loss=0.000782 best=0.000782 es=0/10
[2026-06-14 03:36:00] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.002340 val_loss=0.001746 best=0.001746 es=0/10
[2026-06-14 03:36:00] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.003415 val_loss=0.001148 best=0.001148 es=0/10
[2026-06-14 03:36:01] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001136 val_loss=0.000365 best=0.000365 es=0/10
[2026-06-14 03:36:01] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001149 val_loss=0.000775 best=0.000775 es=0/10
[2026-06-14 03:36:01] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001717 val_loss=0.000556 best=0.000556 es=0/10
[2026-06-14 03:36:02] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001096 val_loss=0.000308 best=0.000308 es=0/10
[2026-06-14 03:36:02] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001657 val_loss=0.000555 best=0.000555 es=0/10
[2026-06-14 03:36:02] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001475 val_loss=0.000922 best=0.000922 es=0/10
[2026-06-14 03:36:03] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001299 val_loss=0.000935 best=0.000935 es=0/10
[2026-06-14 03:36:03] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.000823 val_loss=0.000185 best=0.000185 es=0/10
[2026-06-14 03:36:03] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001670 val_loss=0.000594 best=0.000594 es=0/10
[2026-06-14 03:36:04] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.002937 val_loss=0.000752 best=0.000752 es=0/10
[2026-06-14 03:36:04] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001407 val_loss=0.000301 best=0.000301 es=0/10
[2026-06-14 03:36:04] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001231 val_loss=0.000465 best=0.000465 es=0/10
[2026-06-14 03:36:04] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.000831 val_loss=0.000307 best=0.000307 es=0/10
[2026-06-14 03:36:05] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.000511 val_loss=0.000228 best=0.000228 es=0/10
[2026-06-14 03:36:05] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.002001 val_loss=0.000240 best=0.000240 es=0/10
[2026-06-14 03:36:06] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.000763 val_loss=0.000116 best=0.000116 es=0/10
[2026-06-14 03:36:06] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.001948 val_loss=0.000297 best=0.000297 es=0/10
[2026-06-14 03:36:06] Epoch 1 | architecture=[122, 122, 122, 122, 122, 121] train_loss=0.000892 val_loss=0.000207 best=0.000207 es=0/10
