[2026-06-11 01:26:11] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:26:11] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_380_d4_w96/training_log.txt
[2026-06-11 01:26:11] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_380_d4_w96/training_stats.csv
[2026-06-11 01:26:12] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.005854 val_loss=0.012621 best=0.012621 es=0/10
[2026-06-11 01:26:12] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.002345 val_loss=0.006034 best=0.006034 es=0/10
[2026-06-11 01:26:12] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.003866 val_loss=0.002820 best=0.002820 es=0/10
[2026-06-11 01:26:12] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001990 val_loss=0.004510 best=0.004510 es=0/10
[2026-06-11 01:26:12] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.002431 val_loss=0.004881 best=0.004881 es=0/10
[2026-06-11 01:26:13] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.002329 val_loss=0.000981 best=0.000981 es=0/10
[2026-06-11 01:26:13] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001660 val_loss=0.000984 best=0.000984 es=0/10
[2026-06-11 01:26:13] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.002272 val_loss=0.002035 best=0.002035 es=0/10
[2026-06-11 01:26:13] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001238 val_loss=0.001368 best=0.001368 es=0/10
[2026-06-11 01:26:13] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001107 val_loss=0.001000 best=0.001000 es=0/10
[2026-06-11 01:26:14] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001002 val_loss=0.000969 best=0.000969 es=0/10
[2026-06-11 01:26:14] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.002098 val_loss=0.000534 best=0.000534 es=0/10
[2026-06-11 01:26:14] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001403 val_loss=0.000567 best=0.000567 es=0/10
[2026-06-11 01:26:14] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.000492 val_loss=0.000880 best=0.000880 es=0/10
[2026-06-11 01:26:14] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001478 val_loss=0.000409 best=0.000409 es=0/10
[2026-06-11 01:26:15] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.000492 val_loss=0.000368 best=0.000368 es=0/10
[2026-06-11 01:26:15] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.000503 val_loss=0.000350 best=0.000350 es=0/10
[2026-06-11 01:26:15] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001131 val_loss=0.000359 best=0.000359 es=0/10
[2026-06-11 01:26:15] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.002841 val_loss=0.000380 best=0.000380 es=0/10
[2026-06-11 01:26:16] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001091 val_loss=0.000364 best=0.000364 es=0/10
[2026-06-11 01:26:16] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.000720 val_loss=0.000748 best=0.000748 es=0/10
[2026-06-11 01:26:16] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.000937 val_loss=0.000395 best=0.000395 es=0/10
[2026-06-11 01:26:16] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.001973 val_loss=0.000423 best=0.000423 es=0/10
[2026-06-11 01:26:16] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.000468 val_loss=0.000414 best=0.000414 es=0/10
[2026-06-11 01:26:17] Epoch 1 | architecture=[96, 96, 96, 93] train_loss=0.002190 val_loss=0.000717 best=0.000717 es=0/10
