[2026-06-15 08:12:57] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:12:57] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_549_d5_w110/training_log.txt
[2026-06-15 08:12:57] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_549_d5_w110/training_stats.csv
[2026-06-15 08:12:57] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.004843 val_loss=0.015566 best=0.015566 es=0/10
[2026-06-15 08:12:57] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.006820 val_loss=0.001678 best=0.001678 es=0/10
[2026-06-15 08:12:58] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.003846 val_loss=0.002548 best=0.002548 es=0/10
[2026-06-15 08:12:58] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.004828 val_loss=0.001484 best=0.001484 es=0/10
[2026-06-15 08:12:58] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.003034 val_loss=0.002624 best=0.002624 es=0/10
[2026-06-15 08:12:58] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.002079 val_loss=0.003003 best=0.003003 es=0/10
[2026-06-15 08:12:59] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001902 val_loss=0.001377 best=0.001377 es=0/10
[2026-06-15 08:12:59] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.002129 val_loss=0.000719 best=0.000719 es=0/10
[2026-06-15 08:12:59] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001317 val_loss=0.000610 best=0.000610 es=0/10
[2026-06-15 08:12:59] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001310 val_loss=0.000477 best=0.000477 es=0/10
[2026-06-15 08:13:00] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001453 val_loss=0.000779 best=0.000779 es=0/10
[2026-06-15 08:13:00] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001808 val_loss=0.000622 best=0.000622 es=0/10
[2026-06-15 08:13:00] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001424 val_loss=0.000418 best=0.000418 es=0/10
[2026-06-15 08:13:01] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001089 val_loss=0.000352 best=0.000352 es=0/10
[2026-06-15 08:13:01] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000559 val_loss=0.000540 best=0.000540 es=0/10
[2026-06-15 08:13:01] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000589 val_loss=0.000562 best=0.000562 es=0/10
[2026-06-15 08:13:01] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000953 val_loss=0.000297 best=0.000297 es=0/10
[2026-06-15 08:13:02] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001773 val_loss=0.000413 best=0.000413 es=0/10
[2026-06-15 08:13:02] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000531 val_loss=0.000370 best=0.000370 es=0/10
[2026-06-15 08:13:02] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000773 val_loss=0.000220 best=0.000220 es=0/10
[2026-06-15 08:13:03] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000385 val_loss=0.000362 best=0.000362 es=0/10
[2026-06-15 08:13:03] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000401 val_loss=0.000414 best=0.000414 es=0/10
[2026-06-15 08:13:03] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001080 val_loss=0.000293 best=0.000293 es=0/10
[2026-06-15 08:13:03] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000703 val_loss=0.000283 best=0.000283 es=0/10
[2026-06-15 08:13:03] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000511 val_loss=0.000205 best=0.000205 es=0/10
[2026-06-15 08:13:04] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000398 val_loss=0.000204 best=0.000204 es=0/10
[2026-06-15 08:13:04] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001581 val_loss=0.000243 best=0.000243 es=0/10
[2026-06-15 08:13:04] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.001057 val_loss=0.000183 best=0.000183 es=0/10
[2026-06-15 08:13:05] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000277 val_loss=0.000265 best=0.000265 es=0/10
[2026-06-15 08:13:05] Epoch 1 | architecture=[110, 110, 110, 110, 110] train_loss=0.000625 val_loss=0.000266 best=0.000266 es=0/10
