[2026-06-13 21:41:32] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:41:32] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_770_d7_w126/training_log.txt
[2026-06-13 21:41:32] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_770_d7_w126/training_stats.csv
[2026-06-13 21:41:32] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.048793 val_loss=0.005541 best=0.005541 es=0/10
[2026-06-13 21:41:32] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.028897 val_loss=0.027322 best=0.027322 es=0/10
[2026-06-13 21:41:32] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.010798 val_loss=0.062101 best=0.062101 es=0/10
[2026-06-13 21:41:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.005164 val_loss=0.062485 best=0.062485 es=0/10
[2026-06-13 21:41:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.003546 val_loss=0.049761 best=0.049761 es=0/10
[2026-06-13 21:41:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.005302 val_loss=0.049224 best=0.049224 es=0/10
[2026-06-13 21:41:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.004988 val_loss=0.051205 best=0.051205 es=0/10
[2026-06-13 21:41:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.005720 val_loss=0.049070 best=0.049070 es=0/10
[2026-06-13 21:41:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.004191 val_loss=0.031496 best=0.031496 es=0/10
[2026-06-13 21:41:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.001808 val_loss=0.018994 best=0.018994 es=0/10
[2026-06-13 21:41:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 15] train_loss=0.002753 val_loss=0.009733 best=0.009733 es=0/10
