[2026-05-18 19:38:31] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-18 19:38:31] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_023_d1_w24/training_log.txt
[2026-05-18 19:38:31] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_023_d1_w24/training_stats.csv
[2026-05-18 19:38:31] [CANDIDATE] task=representation phase=ae_width_to_depth index=23 search_phase=width architecture=[24]
[2026-05-18 19:38:35] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=1 architecture=[24] train_loss=0.484651 val_loss=0.483738 best=0.483182 es=0/5
[2026-05-18 19:38:37] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=2 architecture=[24] train_loss=0.483124 val_loss=0.483376 best=0.483182 es=0/5
[2026-05-18 19:38:39] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=3 architecture=[24] train_loss=0.482711 val_loss=0.483315 best=0.483182 es=1/5
[2026-05-18 19:38:42] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=4 architecture=[24] train_loss=0.482640 val_loss=0.483578 best=0.483182 es=2/5
[2026-05-18 19:38:45] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=5 architecture=[24] train_loss=0.482096 val_loss=0.482486 best=0.482486 es=0/5
[2026-05-18 19:38:48] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=6 architecture=[24] train_loss=0.482283 val_loss=0.482562 best=0.482486 es=1/5
[2026-05-18 19:38:50] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=7 architecture=[24] train_loss=0.482097 val_loss=0.483220 best=0.482486 es=2/5
[2026-05-18 19:38:53] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=8 architecture=[24] train_loss=0.482335 val_loss=0.482670 best=0.482486 es=3/5
[2026-05-18 19:38:55] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=9 architecture=[24] train_loss=0.481880 val_loss=0.482288 best=0.482288 es=0/5
[2026-05-18 19:38:59] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=10 architecture=[24] train_loss=0.481514 val_loss=0.481805 best=0.481805 es=0/5
[2026-05-18 19:39:01] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=11 architecture=[24] train_loss=0.481501 val_loss=0.482094 best=0.481805 es=1/5
[2026-05-18 19:39:04] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=12 architecture=[24] train_loss=0.481155 val_loss=0.481327 best=0.481327 es=0/5
[2026-05-18 19:39:06] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=13 architecture=[24] train_loss=0.481653 val_loss=0.482151 best=0.481327 es=1/5
[2026-05-18 19:39:08] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=14 architecture=[24] train_loss=0.481071 val_loss=0.481477 best=0.481327 es=2/5
[2026-05-18 19:39:12] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=15 architecture=[24] train_loss=0.480406 val_loss=0.481002 best=0.481002 es=0/5
[2026-05-18 19:39:15] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=16 architecture=[24] train_loss=0.480204 val_loss=0.480710 best=0.480710 es=0/5
[2026-05-18 19:39:17] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=17 architecture=[24] train_loss=0.480213 val_loss=0.480463 best=0.480463 es=0/5
[2026-05-18 19:39:19] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=18 architecture=[24] train_loss=0.479885 val_loss=0.479660 best=0.479660 es=0/5
[2026-05-18 19:39:21] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=19 architecture=[24] train_loss=0.479714 val_loss=0.480132 best=0.479660 es=1/5
[2026-05-18 19:39:26] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=20 architecture=[24] train_loss=0.479288 val_loss=0.480034 best=0.479660 es=2/5
[2026-05-18 19:39:28] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=21 architecture=[24] train_loss=0.479342 val_loss=0.479749 best=0.479660 es=3/5
[2026-05-18 19:39:30] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=22 architecture=[24] train_loss=0.479248 val_loss=0.479535 best=0.479535 es=0/5
[2026-05-18 19:39:33] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=23 architecture=[24] train_loss=0.479459 val_loss=0.479865 best=0.479535 es=1/5
[2026-05-18 19:39:35] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=24 architecture=[24] train_loss=0.479083 val_loss=0.479852 best=0.479535 es=2/5
[2026-05-18 19:39:39] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=25 architecture=[24] train_loss=0.479274 val_loss=0.479434 best=0.479434 es=0/5
[2026-05-18 19:39:42] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=26 architecture=[24] train_loss=0.478499 val_loss=0.478909 best=0.478909 es=0/5
[2026-05-18 19:39:44] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=27 architecture=[24] train_loss=0.478376 val_loss=0.478525 best=0.478525 es=0/5
[2026-05-18 19:39:46] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=28 architecture=[24] train_loss=0.478147 val_loss=0.478627 best=0.478525 es=1/5
[2026-05-18 19:39:48] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=29 architecture=[24] train_loss=0.478113 val_loss=0.478295 best=0.478295 es=0/5
[2026-05-18 19:39:52] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=30 architecture=[24] train_loss=0.477859 val_loss=0.478141 best=0.478141 es=0/5
[2026-05-18 19:39:55] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=31 architecture=[24] train_loss=0.477706 val_loss=0.477873 best=0.477873 es=0/5
[2026-05-18 19:39:57] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=32 architecture=[24] train_loss=0.477302 val_loss=0.477724 best=0.477724 es=0/5
[2026-05-18 19:40:00] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=33 architecture=[24] train_loss=0.477807 val_loss=0.478746 best=0.477724 es=1/5
[2026-05-18 19:40:02] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=34 architecture=[24] train_loss=0.478501 val_loss=0.478868 best=0.477724 es=2/5
[2026-05-18 19:40:06] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=35 architecture=[24] train_loss=0.477465 val_loss=0.477333 best=0.477333 es=0/5
[2026-05-18 19:40:09] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=36 architecture=[24] train_loss=0.476871 val_loss=0.477584 best=0.477333 es=1/5
[2026-05-18 19:40:11] [representation][ae_width_to_depth][cand_023_d1_w24] epoch=37 architecture=[24] train_loss=0.476906 val_loss=0.476977 best=0.476977 es=0/5
