[2026-06-13 21:07:01] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:07:01] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_415_d4_w104/training_log.txt
[2026-06-13 21:07:01] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_415_d4_w104/training_stats.csv
[2026-06-13 21:07:01] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.006483 val_loss=0.007927 best=0.007927 es=0/10
[2026-06-13 21:07:01] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001672 val_loss=0.002927 best=0.002927 es=0/10
[2026-06-13 21:07:02] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.005061 val_loss=0.001612 best=0.001612 es=0/10
[2026-06-13 21:07:02] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001870 val_loss=0.002956 best=0.002956 es=0/10
[2026-06-13 21:07:02] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.002810 val_loss=0.003336 best=0.003336 es=0/10
[2026-06-13 21:07:02] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001622 val_loss=0.001325 best=0.001325 es=0/10
[2026-06-13 21:07:02] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001578 val_loss=0.000785 best=0.000785 es=0/10
[2026-06-13 21:07:02] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001034 val_loss=0.000682 best=0.000682 es=0/10
[2026-06-13 21:07:02] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001921 val_loss=0.001110 best=0.001110 es=0/10
[2026-06-13 21:07:03] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001078 val_loss=0.001506 best=0.001506 es=0/10
[2026-06-13 21:07:03] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.000711 val_loss=0.001050 best=0.001050 es=0/10
[2026-06-13 21:07:03] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.000773 val_loss=0.000376 best=0.000376 es=0/10
[2026-06-13 21:07:03] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001018 val_loss=0.000687 best=0.000687 es=0/10
[2026-06-13 21:07:03] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001300 val_loss=0.000572 best=0.000572 es=0/10
[2026-06-13 21:07:04] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.000847 val_loss=0.000747 best=0.000747 es=0/10
[2026-06-13 21:07:04] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.000749 val_loss=0.001186 best=0.001186 es=0/10
[2026-06-13 21:07:04] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.002672 val_loss=0.000656 best=0.000656 es=0/10
[2026-06-13 21:07:04] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.000759 val_loss=0.000549 best=0.000549 es=0/10
[2026-06-13 21:07:04] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001249 val_loss=0.000826 best=0.000826 es=0/10
[2026-06-13 21:07:04] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.000747 val_loss=0.000561 best=0.000561 es=0/10
[2026-06-13 21:07:04] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.000942 val_loss=0.000479 best=0.000479 es=0/10
[2026-06-13 21:07:05] Epoch 1 | architecture=[104, 104, 104, 104] train_loss=0.001029 val_loss=0.000766 best=0.000766 es=0/10
