[2026-06-15 08:32:05] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:32:05] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_712_d6_w119/training_log.txt
[2026-06-15 08:32:05] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_712_d6_w119/training_stats.csv
[2026-06-15 08:32:06] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.005411 val_loss=0.003795 best=0.003795 es=0/10
[2026-06-15 08:32:06] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.003573 val_loss=0.002350 best=0.002350 es=0/10
[2026-06-15 08:32:06] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.003727 val_loss=0.000315 best=0.000315 es=0/10
[2026-06-15 08:32:06] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.001901 val_loss=0.002586 best=0.002586 es=0/10
[2026-06-15 08:32:06] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.000987 val_loss=0.001762 best=0.001762 es=0/10
[2026-06-15 08:32:07] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.002039 val_loss=0.000699 best=0.000699 es=0/10
[2026-06-15 08:32:07] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.000452 val_loss=0.000853 best=0.000853 es=0/10
[2026-06-15 08:32:07] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.001023 val_loss=0.000555 best=0.000555 es=0/10
[2026-06-15 08:32:07] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.000531 val_loss=0.000257 best=0.000257 es=0/10
[2026-06-15 08:32:08] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.001795 val_loss=0.000863 best=0.000863 es=0/10
[2026-06-15 08:32:08] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.002291 val_loss=0.001077 best=0.001077 es=0/10
[2026-06-15 08:32:08] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.001258 val_loss=0.000399 best=0.000399 es=0/10
[2026-06-15 08:32:08] Epoch 1 | architecture=[119, 119, 119, 119, 119, 118] train_loss=0.000654 val_loss=0.000798 best=0.000798 es=0/10
