[2026-06-15 07:13:06] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:13:06] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_087_d2_w49/training_log.txt
[2026-06-15 07:13:06] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_087_d2_w49/training_stats.csv
[2026-06-15 07:13:06] Epoch 1 | architecture=[49, 39] train_loss=0.014220 val_loss=0.010395 best=0.010395 es=0/10
[2026-06-15 07:13:07] Epoch 1 | architecture=[49, 39] train_loss=0.006554 val_loss=0.007706 best=0.007706 es=0/10
[2026-06-15 07:13:07] Epoch 1 | architecture=[49, 39] train_loss=0.005874 val_loss=0.006082 best=0.006082 es=0/10
[2026-06-15 07:13:07] Epoch 1 | architecture=[49, 39] train_loss=0.005337 val_loss=0.006742 best=0.006742 es=0/10
[2026-06-15 07:13:08] Epoch 1 | architecture=[49, 39] train_loss=0.004262 val_loss=0.006591 best=0.006591 es=0/10
[2026-06-15 07:13:08] Epoch 1 | architecture=[49, 39] train_loss=0.004222 val_loss=0.004811 best=0.004811 es=0/10
[2026-06-15 07:13:08] Epoch 1 | architecture=[49, 39] train_loss=0.003277 val_loss=0.004623 best=0.004623 es=0/10
[2026-06-15 07:13:09] Epoch 1 | architecture=[49, 39] train_loss=0.003441 val_loss=0.005215 best=0.005215 es=0/10
[2026-06-15 07:13:09] Epoch 1 | architecture=[49, 39] train_loss=0.004980 val_loss=0.005551 best=0.005551 es=0/10
[2026-06-15 07:13:09] Epoch 1 | architecture=[49, 39] train_loss=0.003444 val_loss=0.005054 best=0.005054 es=0/10
[2026-06-15 07:13:09] Epoch 1 | architecture=[49, 39] train_loss=0.003628 val_loss=0.005129 best=0.005129 es=0/10
[2026-06-15 07:13:10] Epoch 1 | architecture=[49, 39] train_loss=0.005005 val_loss=0.004975 best=0.004975 es=0/10
[2026-06-15 07:13:10] Epoch 1 | architecture=[49, 39] train_loss=0.002587 val_loss=0.004764 best=0.004764 es=0/10
[2026-06-15 07:13:10] Epoch 1 | architecture=[49, 39] train_loss=0.003349 val_loss=0.004811 best=0.004811 es=0/10
[2026-06-15 07:13:11] Epoch 1 | architecture=[49, 39] train_loss=0.003194 val_loss=0.004522 best=0.004522 es=0/10
[2026-06-15 07:13:11] Epoch 1 | architecture=[49, 39] train_loss=0.002960 val_loss=0.004233 best=0.004233 es=0/10
[2026-06-15 07:13:11] Epoch 1 | architecture=[49, 39] train_loss=0.002671 val_loss=0.003732 best=0.003732 es=0/10
[2026-06-15 07:13:11] Epoch 1 | architecture=[49, 39] train_loss=0.003056 val_loss=0.004076 best=0.004076 es=0/10
[2026-06-15 07:13:12] Epoch 1 | architecture=[49, 39] train_loss=0.003674 val_loss=0.004639 best=0.004639 es=0/10
[2026-06-15 07:13:12] Epoch 1 | architecture=[49, 39] train_loss=0.002819 val_loss=0.004444 best=0.004444 es=0/10
[2026-06-15 07:13:12] Epoch 1 | architecture=[49, 39] train_loss=0.002553 val_loss=0.004396 best=0.004396 es=0/10
[2026-06-15 07:13:12] Epoch 1 | architecture=[49, 39] train_loss=0.004117 val_loss=0.004402 best=0.004402 es=0/10
[2026-06-15 07:13:12] Epoch 1 | architecture=[49, 39] train_loss=0.002542 val_loss=0.004419 best=0.004419 es=0/10
[2026-06-15 07:13:13] Epoch 1 | architecture=[49, 39] train_loss=0.002925 val_loss=0.004123 best=0.004123 es=0/10
[2026-06-15 07:13:13] Epoch 1 | architecture=[49, 39] train_loss=0.002923 val_loss=0.003953 best=0.003953 es=0/10
[2026-06-15 07:13:13] Epoch 1 | architecture=[49, 39] train_loss=0.003247 val_loss=0.004265 best=0.004265 es=0/10
[2026-06-15 07:13:14] Epoch 1 | architecture=[49, 39] train_loss=0.002971 val_loss=0.004111 best=0.004111 es=0/10
