[2026-06-14 03:53:03] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:53:03] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_845_d7_w126/training_log.txt
[2026-06-14 03:53:03] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_845_d7_w126/training_stats.csv
[2026-06-14 03:53:03] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.006888 val_loss=0.003673 best=0.003673 es=0/10
[2026-06-14 03:53:04] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.007349 val_loss=0.003559 best=0.003559 es=0/10
[2026-06-14 03:53:04] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.006488 val_loss=0.001367 best=0.001367 es=0/10
[2026-06-14 03:53:04] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.003634 val_loss=0.002356 best=0.002356 es=0/10
[2026-06-14 03:53:05] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.003992 val_loss=0.002699 best=0.002699 es=0/10
[2026-06-14 03:53:05] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.002439 val_loss=0.001309 best=0.001309 es=0/10
[2026-06-14 03:53:05] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001997 val_loss=0.001252 best=0.001252 es=0/10
[2026-06-14 03:53:05] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001004 val_loss=0.001395 best=0.001395 es=0/10
[2026-06-14 03:53:06] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001932 val_loss=0.001606 best=0.001606 es=0/10
[2026-06-14 03:53:06] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.005423 val_loss=0.000580 best=0.000580 es=0/10
[2026-06-14 03:53:06] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001376 val_loss=0.000414 best=0.000414 es=0/10
[2026-06-14 03:53:07] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001664 val_loss=0.000430 best=0.000430 es=0/10
[2026-06-14 03:53:07] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.002003 val_loss=0.000273 best=0.000273 es=0/10
[2026-06-14 03:53:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000851 val_loss=0.000328 best=0.000328 es=0/10
[2026-06-14 03:53:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.002557 val_loss=0.000293 best=0.000293 es=0/10
[2026-06-14 03:53:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001666 val_loss=0.000172 best=0.000172 es=0/10
[2026-06-14 03:53:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000699 val_loss=0.000238 best=0.000238 es=0/10
[2026-06-14 03:53:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000672 val_loss=0.000320 best=0.000320 es=0/10
[2026-06-14 03:53:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001209 val_loss=0.000201 best=0.000201 es=0/10
[2026-06-14 03:53:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000793 val_loss=0.000134 best=0.000134 es=0/10
[2026-06-14 03:53:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.002356 val_loss=0.000137 best=0.000137 es=0/10
[2026-06-14 03:53:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000644 val_loss=0.000318 best=0.000318 es=0/10
[2026-06-14 03:53:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000967 val_loss=0.000260 best=0.000260 es=0/10
[2026-06-14 03:53:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000864 val_loss=0.000201 best=0.000201 es=0/10
[2026-06-14 03:53:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.001198 val_loss=0.000188 best=0.000188 es=0/10
[2026-06-14 03:53:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 90] train_loss=0.000279 val_loss=0.000257 best=0.000257 es=0/10
