[2026-06-11 02:10:08] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 02:10:08] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_798_d7_w126/training_log.txt
[2026-06-11 02:10:08] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_798_d7_w126/training_stats.csv
[2026-06-11 02:10:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.005127 val_loss=0.002143 best=0.002143 es=0/10
[2026-06-11 02:10:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.003412 val_loss=0.001815 best=0.001815 es=0/10
[2026-06-11 02:10:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.004308 val_loss=0.002162 best=0.002162 es=0/10
[2026-06-11 02:10:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.002678 val_loss=0.000765 best=0.000765 es=0/10
[2026-06-11 02:10:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.002556 val_loss=0.001171 best=0.001171 es=0/10
[2026-06-11 02:10:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001663 val_loss=0.001141 best=0.001141 es=0/10
[2026-06-11 02:10:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001454 val_loss=0.000599 best=0.000599 es=0/10
[2026-06-11 02:10:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001780 val_loss=0.000586 best=0.000586 es=0/10
[2026-06-11 02:10:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001225 val_loss=0.000391 best=0.000391 es=0/10
[2026-06-11 02:10:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.000931 val_loss=0.000395 best=0.000395 es=0/10
[2026-06-11 02:10:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001598 val_loss=0.000503 best=0.000503 es=0/10
[2026-06-11 02:10:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.002345 val_loss=0.000571 best=0.000571 es=0/10
[2026-06-11 02:10:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.002768 val_loss=0.000406 best=0.000406 es=0/10
[2026-06-11 02:10:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001538 val_loss=0.000374 best=0.000374 es=0/10
[2026-06-11 02:10:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001327 val_loss=0.000334 best=0.000334 es=0/10
[2026-06-11 02:10:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.000671 val_loss=0.000319 best=0.000319 es=0/10
[2026-06-11 02:10:12] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.003046 val_loss=0.000303 best=0.000303 es=0/10
[2026-06-11 02:10:12] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001159 val_loss=0.000212 best=0.000212 es=0/10
[2026-06-11 02:10:12] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001456 val_loss=0.000290 best=0.000290 es=0/10
[2026-06-11 02:10:12] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001754 val_loss=0.000295 best=0.000295 es=0/10
[2026-06-11 02:10:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001316 val_loss=0.000382 best=0.000382 es=0/10
[2026-06-11 02:10:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.000825 val_loss=0.000258 best=0.000258 es=0/10
[2026-06-11 02:10:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.000490 val_loss=0.000170 best=0.000170 es=0/10
[2026-06-11 02:10:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001302 val_loss=0.000223 best=0.000223 es=0/10
[2026-06-11 02:10:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.000326 val_loss=0.000391 best=0.000391 es=0/10
[2026-06-11 02:10:14] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.000800 val_loss=0.000390 best=0.000390 es=0/10
[2026-06-11 02:10:14] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.002045 val_loss=0.000203 best=0.000203 es=0/10
[2026-06-11 02:10:14] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 43] train_loss=0.001633 val_loss=0.000246 best=0.000246 es=0/10
