[2026-06-13 20:29:47] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:29:47] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_098_d2_w50/training_log.txt
[2026-06-13 20:29:47] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_098_d2_w50/training_stats.csv
[2026-06-13 20:29:47] Epoch 1 | architecture=[50, 49] train_loss=0.022282 val_loss=0.016259 best=0.016259 es=0/10
[2026-06-13 20:29:47] Epoch 1 | architecture=[50, 49] train_loss=0.008919 val_loss=0.010929 best=0.010929 es=0/10
[2026-06-13 20:29:47] Epoch 1 | architecture=[50, 49] train_loss=0.006026 val_loss=0.010041 best=0.010041 es=0/10
[2026-06-13 20:29:48] Epoch 1 | architecture=[50, 49] train_loss=0.006510 val_loss=0.007054 best=0.007054 es=0/10
[2026-06-13 20:29:48] Epoch 1 | architecture=[50, 49] train_loss=0.005740 val_loss=0.005787 best=0.005787 es=0/10
[2026-06-13 20:29:48] Epoch 1 | architecture=[50, 49] train_loss=0.004830 val_loss=0.005282 best=0.005282 es=0/10
[2026-06-13 20:29:48] Epoch 1 | architecture=[50, 49] train_loss=0.004100 val_loss=0.007707 best=0.007707 es=0/10
[2026-06-13 20:29:49] Epoch 1 | architecture=[50, 49] train_loss=0.005107 val_loss=0.006744 best=0.006744 es=0/10
[2026-06-13 20:29:49] Epoch 1 | architecture=[50, 49] train_loss=0.004173 val_loss=0.004819 best=0.004819 es=0/10
[2026-06-13 20:29:49] Epoch 1 | architecture=[50, 49] train_loss=0.003943 val_loss=0.004822 best=0.004822 es=0/10
[2026-06-13 20:29:49] Epoch 1 | architecture=[50, 49] train_loss=0.003963 val_loss=0.004374 best=0.004374 es=0/10
[2026-06-13 20:29:50] Epoch 1 | architecture=[50, 49] train_loss=0.004163 val_loss=0.004694 best=0.004694 es=0/10
[2026-06-13 20:29:50] Epoch 1 | architecture=[50, 49] train_loss=0.002984 val_loss=0.005325 best=0.005325 es=0/10
[2026-06-13 20:29:50] Epoch 1 | architecture=[50, 49] train_loss=0.003230 val_loss=0.005115 best=0.005115 es=0/10
[2026-06-13 20:29:50] Epoch 1 | architecture=[50, 49] train_loss=0.003688 val_loss=0.004425 best=0.004425 es=0/10
[2026-06-13 20:29:50] Epoch 1 | architecture=[50, 49] train_loss=0.003102 val_loss=0.004033 best=0.004033 es=0/10
[2026-06-13 20:29:51] Epoch 1 | architecture=[50, 49] train_loss=0.004926 val_loss=0.004338 best=0.004338 es=0/10
[2026-06-13 20:29:51] Epoch 1 | architecture=[50, 49] train_loss=0.003212 val_loss=0.004186 best=0.004186 es=0/10
[2026-06-13 20:29:51] Epoch 1 | architecture=[50, 49] train_loss=0.002719 val_loss=0.004491 best=0.004491 es=0/10
[2026-06-13 20:29:51] Epoch 1 | architecture=[50, 49] train_loss=0.003004 val_loss=0.004521 best=0.004521 es=0/10
[2026-06-13 20:29:52] Epoch 1 | architecture=[50, 49] train_loss=0.002936 val_loss=0.004069 best=0.004069 es=0/10
[2026-06-13 20:29:52] Epoch 1 | architecture=[50, 49] train_loss=0.003906 val_loss=0.003924 best=0.003924 es=0/10
[2026-06-13 20:29:52] Epoch 1 | architecture=[50, 49] train_loss=0.002582 val_loss=0.004152 best=0.004152 es=0/10
[2026-06-13 20:29:52] Epoch 1 | architecture=[50, 49] train_loss=0.002483 val_loss=0.004128 best=0.004128 es=0/10
[2026-06-13 20:29:52] Epoch 1 | architecture=[50, 49] train_loss=0.002405 val_loss=0.004086 best=0.004086 es=0/10
[2026-06-13 20:29:53] Epoch 1 | architecture=[50, 49] train_loss=0.003140 val_loss=0.003887 best=0.003887 es=0/10
[2026-06-13 20:29:53] Epoch 1 | architecture=[50, 49] train_loss=0.002949 val_loss=0.004061 best=0.004061 es=0/10
[2026-06-13 20:29:53] Epoch 1 | architecture=[50, 49] train_loss=0.002828 val_loss=0.004266 best=0.004266 es=0/10
[2026-06-13 20:29:53] Epoch 1 | architecture=[50, 49] train_loss=0.002226 val_loss=0.004102 best=0.004102 es=0/10
[2026-06-13 20:29:54] Epoch 1 | architecture=[50, 49] train_loss=0.002742 val_loss=0.004116 best=0.004116 es=0/10
[2026-06-13 20:29:54] Epoch 1 | architecture=[50, 49] train_loss=0.005620 val_loss=0.004006 best=0.004006 es=0/10
[2026-06-13 20:29:54] Epoch 1 | architecture=[50, 49] train_loss=0.005955 val_loss=0.004032 best=0.004032 es=0/10
