[2026-06-11 01:04:51] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:04:51] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_193_d3_w81/training_log.txt
[2026-06-11 01:04:51] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_193_d3_w81/training_stats.csv
[2026-06-11 01:04:51] Epoch 1 | architecture=[81, 81, 32] train_loss=0.011342 val_loss=0.014680 best=0.014680 es=0/10
[2026-06-11 01:04:52] Epoch 1 | architecture=[81, 81, 32] train_loss=0.008212 val_loss=0.009036 best=0.009036 es=0/10
[2026-06-11 01:04:52] Epoch 1 | architecture=[81, 81, 32] train_loss=0.007367 val_loss=0.007880 best=0.007880 es=0/10
[2026-06-11 01:04:52] Epoch 1 | architecture=[81, 81, 32] train_loss=0.004756 val_loss=0.009600 best=0.009600 es=0/10
[2026-06-11 01:04:52] Epoch 1 | architecture=[81, 81, 32] train_loss=0.004167 val_loss=0.005751 best=0.005751 es=0/10
[2026-06-11 01:04:52] Epoch 1 | architecture=[81, 81, 32] train_loss=0.004668 val_loss=0.004018 best=0.004018 es=0/10
[2026-06-11 01:04:53] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002438 val_loss=0.003572 best=0.003572 es=0/10
[2026-06-11 01:04:53] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002327 val_loss=0.004128 best=0.004128 es=0/10
[2026-06-11 01:04:53] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002707 val_loss=0.002346 best=0.002346 es=0/10
[2026-06-11 01:04:53] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002280 val_loss=0.001873 best=0.001873 es=0/10
[2026-06-11 01:04:53] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002917 val_loss=0.002104 best=0.002104 es=0/10
[2026-06-11 01:04:54] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001570 val_loss=0.003416 best=0.003416 es=0/10
[2026-06-11 01:04:54] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001868 val_loss=0.002359 best=0.002359 es=0/10
[2026-06-11 01:04:54] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001263 val_loss=0.001813 best=0.001813 es=0/10
[2026-06-11 01:04:54] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001726 val_loss=0.001453 best=0.001453 es=0/10
[2026-06-11 01:04:55] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001969 val_loss=0.001746 best=0.001746 es=0/10
[2026-06-11 01:04:55] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001544 val_loss=0.001841 best=0.001841 es=0/10
[2026-06-11 01:04:55] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002274 val_loss=0.001430 best=0.001430 es=0/10
[2026-06-11 01:04:55] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002463 val_loss=0.001336 best=0.001336 es=0/10
[2026-06-11 01:04:56] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002271 val_loss=0.001261 best=0.001261 es=0/10
[2026-06-11 01:04:56] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001310 val_loss=0.001092 best=0.001092 es=0/10
[2026-06-11 01:04:56] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001470 val_loss=0.001107 best=0.001107 es=0/10
[2026-06-11 01:04:56] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001370 val_loss=0.001150 best=0.001150 es=0/10
[2026-06-11 01:04:57] Epoch 1 | architecture=[81, 81, 32] train_loss=0.002035 val_loss=0.001125 best=0.001125 es=0/10
[2026-06-11 01:04:57] Epoch 1 | architecture=[81, 81, 32] train_loss=0.000984 val_loss=0.001294 best=0.001294 es=0/10
[2026-06-11 01:04:57] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001153 val_loss=0.001108 best=0.001108 es=0/10
[2026-06-11 01:04:57] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001651 val_loss=0.001148 best=0.001148 es=0/10
[2026-06-11 01:04:57] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001705 val_loss=0.001071 best=0.001071 es=0/10
[2026-06-11 01:04:57] Epoch 1 | architecture=[81, 81, 32] train_loss=0.000909 val_loss=0.001046 best=0.001046 es=0/10
[2026-06-11 01:04:58] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001632 val_loss=0.001203 best=0.001203 es=0/10
[2026-06-11 01:04:58] Epoch 1 | architecture=[81, 81, 32] train_loss=0.001970 val_loss=0.001223 best=0.001223 es=0/10
